Date, Open, High, Low, Close
09/30/16, -0.082, -0.065, -0.083, -0.076
09/29/16, -0.079, -0.074, -0.090, -0.084
09/28/16, -0.080, -0.079, -0.094, -0.092
09/27/16, -0.068, -0.061, -0.080, -0.078
09/26/16, -0.049, -0.046, -0.062, -0.058
09/23/16, -0.052, -0.034, -0.054, -0.049
09/22/16, -0.056, 0.011, -0.058, -0.023
09/21/16, -0.056, 0.011, -0.058, -0.023
09/20/16, -0.036, -0.035, -0.061, -0.057
09/17/16, -0.043, -0.030, -0.045, -0.035
09/16/16, -0.043, -0.030, -0.045, -0.035
09/15/16, -0.025, -0.022, -0.041, -0.040
09/14/16, -0.018, -0.006, -0.020, -0.014
09/13/16, -0.011, -0.009, -0.022, -0.017
09/12/16, -0.024, -0.003, -0.031, -0.013
09/09/16, -0.027, -0.005, -0.028, -0.024
09/08/16, -0.055, -0.033, -0.066, -0.036
09/07/16, -0.026, -0.025, -0.058, -0.055
09/06/16, -0.008, -0.004, -0.022, -0.021
09/05/16, -0.022, -0.004, -0.024, -0.019
09/02/16, -0.036, -0.007, -0.037, -0.020
09/01/16, -0.059, -0.046, -0.065, -0.053
08/31/16, -0.076, -0.063, -0.078, -0.063
08/30/16, -0.073, -0.066, -0.078, -0.076
08/29/16, -0.060, -0.052, -0.070, -0.065
08/26/16, -0.085, -0.065, -0.086, -0.069
08/25/16, -0.073, -0.070, -0.088, -0.086
08/24/16, -0.093, -0.072, -0.095, -0.080
08/23/16, -0.073, -0.071, -0.093, -0.091
08/22/16, -0.078, -0.069, -0.080, -0.070
08/19/16, -0.083, -0.080, -0.090, -0.086
08/18/16, -0.073, -0.071, -0.089, -0.078
08/17/16, -0.089, -0.071, -0.091, -0.076
08/16/16, -0.084, -0.081, -0.102, -0.095
08/15/16, -0.099, -0.073, -0.101, -0.086
08/12/16, -0.099, -0.097, -0.112, -0.107
08/11/16, -0.088, -0.086, -0.110, -0.107
08/10/16, -0.088, -0.086, -0.110, -0.107
08/09/16, -0.029, -0.027, -0.083, -0.079
08/08/16, -0.066, -0.042, -0.070, -0.049
08/05/16, -0.100, -0.082, -0.101, -0.097
08/04/16, -0.084, -0.060, -0.090, -0.076
08/03/16, -0.080, -0.070, -0.093, -0.085
08/02/16, -0.105, -0.021, -0.111, -0.068
08/01/16, -0.176, -0.118, -0.178, -0.136
07/29/16, -0.270, -0.163, -0.277, -0.173
07/28/16, -0.284, -0.267, -0.291, -0.276
07/27/16, -0.267, -0.267, -0.299, -0.294
07/26/16, -0.236, -0.236, -0.260, -0.255
07/25/16, -0.228, -0.228, -0.245, -0.239
07/22/16, -0.232, -0.221, -0.242, -0.225
07/21/16, -0.234, -0.217, -0.243, -0.237
07/20/16, -0.227, -0.227, -0.247, -0.239
07/19/16, -0.233, -0.227, -0.242, -0.231
07/16/16, -0.260, -0.218, -0.262, -0.230
07/15/16, -0.260, -0.218, -0.262, -0.230
07/14/16, -0.279, -0.261, -0.283, -0.263
07/13/16, -0.263, -0.262, -0.284, -0.281
07/12/16, -0.262, -0.244, -0.283, -0.279
07/11/16, -0.283, -0.268, -0.286, -0.275
07/08/16, -0.272, -0.271, -0.289, -0.288
07/07/16, -0.265, -0.262, -0.280, -0.274
07/06/16, -0.256, -0.253, -0.279, -0.274
07/05/16, -0.245, -0.233, -0.250, -0.248
07/04/16, -0.256, -0.243, -0.260, -0.248
07/01/16, -0.221, -0.221, -0.262, -0.254
06/30/16, -0.232, -0.221, -0.236, -0.233
06/29/16, -0.217, -0.212, -0.237, -0.237
06/28/16, -0.204, -0.203, -0.229, -0.228
06/27/16, -0.196, -0.177, -0.205, -0.203
06/24/16, -0.133, -0.129, -0.200, -0.196
06/23/16, -0.141, -0.124, -0.148, -0.140
06/22/16, -0.136, -0.132, -0.145, -0.144
06/21/16, -0.147, -0.133, -0.149, -0.140
06/20/16, -0.151, -0.137, -0.156, -0.143
06/17/16, -0.196, -0.147, -0.198, -0.157
06/16/16, -0.195, -0.178, -0.206, -0.196
06/15/16, -0.169, -0.167, -0.193, -0.191
06/14/16, -0.161, -0.161, -0.172, -0.168
06/13/16, -0.153, -0.151, -0.163, -0.160
06/10/16, -0.134, -0.132, -0.154, -0.152
06/09/16, -0.115, -0.113, -0.131, -0.126
06/08/16, -0.113, -0.108, -0.121, -0.110
06/07/16, -0.118, -0.116, -0.123, -0.118
06/06/16, -0.108, -0.108, -0.125, -0.120
06/03/16, -0.099, -0.088, -0.104, -0.099
06/02/16, -0.111, -0.102, -0.118, -0.112
06/01/16, -0.102, -0.101, -0.119, -0.118
05/31/16, -0.113, -0.109, -0.120, -0.117
05/30/16, -0.113, -0.105, -0.117, -0.115
05/27/16, -0.112, -0.112, -0.127, -0.117
05/26/16, -0.095, -0.094, -0.120, -0.115
05/25/16, -0.102, -0.087, -0.108, -0.096
05/24/16, -0.096, -0.090, -0.108, -0.105
05/23/16, -0.111, -0.093, -0.114, -0.099
05/20/16, -0.083, -0.081, -0.111, -0.105
05/19/16, -0.083, -0.069, -0.085, -0.075
05/18/16, -0.105, -0.095, -0.108, -0.101
05/17/16, -0.101, -0.098, -0.112, -0.110
05/16/16, -0.105, -0.103, -0.112, -0.111
05/13/16, -0.110, -0.107, -0.116, -0.110
05/12/16, -0.102, -0.094, -0.119, -0.110
05/11/16, -0.101, -0.095, -0.107, -0.101
05/10/16, -0.102, -0.092, -0.103, -0.096
05/09/16, -0.116, -0.098, -0.117, -0.105
05/06/16, -0.113, -0.110, -0.117, -0.115
05/02/16, -0.098, -0.095, -0.114, -0.110
04/28/16, -0.075, -0.065, -0.095, -0.083
04/27/16, -0.085, -0.055, -0.087, -0.067
04/26/16, -0.079, -0.077, -0.112, -0.099
04/25/16, -0.108, -0.063, -0.111, -0.071
04/22/16, -0.103, -0.097, -0.126, -0.125
04/21/16, -0.125, -0.101, -0.126, -0.120
04/20/16, -0.129, -0.125, -0.140, -0.130
04/19/16, -0.110, -0.106, -0.131, -0.129
04/18/16, -0.111, -0.109, -0.123, -0.111
04/15/16, -0.095, -0.089, -0.118, -0.111
04/14/16, -0.087, -0.071, -0.095, -0.090
04/13/16, -0.093, -0.080, -0.094, -0.085
04/12/16, -0.082, -0.081, -0.101, -0.096
04/11/16, -0.083, -0.076, -0.091, -0.081
04/08/16, -0.066, -0.057, -0.088, -0.082
04/07/16, -0.058, -0.045, -0.060, -0.058
04/06/16, -0.068, -0.055, -0.075, -0.057
04/05/16, -0.080, -0.064, -0.085, -0.066
04/04/16, -0.065, -0.064, -0.089, -0.080
04/01/16, -0.040, -0.031, -0.079, -0.062
03/31/16, -0.086, -0.036, -0.086, -0.048
03/30/16, -0.094, -0.086, -0.105, -0.092
03/29/16, -0.088, -0.080, -0.091, -0.087
03/28/16, -0.092, -0.084, -0.102, -0.090
03/25/16, -0.091, -0.086, -0.098, -0.094
03/24/16, -0.107, -0.081, -0.114, -0.090
03/23/16, -0.089, -0.077, -0.112, -0.105
03/22/16, -0.088, -0.082, -0.108, -0.100
03/19/16, -0.054, -0.053, -0.127, -0.092
03/18/16, -0.054, -0.053, -0.127, -0.092
03/17/16, -0.053, -0.044, -0.063, -0.051
03/16/16, 0.001, 0.002, -0.067, -0.051
03/15/16, -0.044, -0.015, -0.052, -0.021
03/14/16, -0.009, -0.006, -0.056, -0.044
03/11/16, 0.006, 0.013, -0.014, -0.011
03/10/16, -0.016, -0.005, -0.033, -0.018
03/09/16, -0.078, -0.009, -0.078, -0.015
03/08/16, -0.038, -0.035, -0.105, -0.094
03/07/16, -0.024, -0.022, -0.057, -0.047
03/04/16, -0.044, -0.031, -0.049, -0.036
03/03/16, -0.028, -0.013, -0.036, -0.017
03/02/16, -0.035, -0.009, -0.037, -0.035
03/01/16, -0.058, -0.054, -0.077, -0.067
02/29/16, -0.061, -0.059, -0.068, -0.063
02/26/16, -0.055, -0.054, -0.072, -0.063
02/25/16, -0.040, -0.039, -0.068, -0.059
02/24/16, -0.003, -0.001, -0.057, -0.049
02/23/16, -0.012, 0.003, -0.014, 0.003
02/22/16, 0.001, 0.004, -0.009, 0.001
02/19/16, 0.006, 0.014, -0.004, 0.009
02/18/16, 0.049, 0.049, 0.016, 0.022
02/17/16, 0.046, 0.064, 0.045, 0.049
02/16/16, 0.087, 0.089, 0.035, 0.046
02/15/16, 0.093, 0.096, 0.082, 0.093
02/12/16, 0.006, 0.083, -0.000, 0.076
02/11/16, -0.014, 0.027, -0.034, 0.014
02/10/16, -0.014, 0.027, -0.034, 0.014
02/09/16, 0.033, 0.035, -0.027, -0.023
02/08/16, 0.038, 0.052, 0.035, 0.037
02/05/16, 0.045, 0.050, 0.021, 0.029
02/04/16, 0.077, 0.078, 0.051, 0.060
02/03/16, 0.068, 0.070, 0.054, 0.067
02/02/16, 0.073, 0.089, 0.069, 0.078
02/01/16, 0.063, 0.075, 0.061, 0.064
01/29/16, 0.225, 0.230, 0.100, 0.102
01/28/16, 0.220, 0.231, 0.219, 0.224
01/27/16, 0.219, 0.223, 0.212, 0.214
01/26/16, 0.226, 0.228, 0.217, 0.219
01/25/16, 0.231, 0.233, 0.224, 0.225
01/22/16, 0.230, 0.238, 0.221, 0.237
01/21/16, 0.223, 0.231, 0.218, 0.227
01/20/16, 0.219, 0.226, 0.214, 0.215
01/19/16, 0.206, 0.223, 0.205, 0.217
01/18/16, 0.211, 0.212, 0.200, 0.204
01/15/16, 0.244, 0.244, 0.217, 0.218
01/14/16, 0.210, 0.238, 0.200, 0.227
01/13/16, 0.223, 0.223, 0.205, 0.211
01/12/16, 0.229, 0.231, 0.215, 0.220
01/09/16, 0.247, 0.249, 0.225, 0.230
01/08/16, 0.247, 0.249, 0.225, 0.230
01/07/16, 0.253, 0.253, 0.243, 0.244
01/06/16, 0.258, 0.260, 0.250, 0.254
01/05/16, 0.264, 0.264, 0.254, 0.260
01/04/16, 0.272, 0.275, 0.260, 0.266
12/31/15, 0.274, 0.277, 0.264, 0.265
12/30/15, 0.274, 0.277, 0.264, 0.265
12/29/15, 0.266, 0.273, 0.266, 0.270
12/28/15, 0.277, 0.279, 0.266, 0.267
12/25/15, 0.281, 0.283, 0.279, 0.279
12/24/15, 0.274, 0.283, 0.272, 0.281
12/23/15, 0.272, 0.281, 0.271, 0.276
12/22/15, 0.272, 0.281, 0.271, 0.276
12/21/15, 0.272, 0.279, 0.268, 0.274
12/18/15, 0.299, 0.299, 0.267, 0.270
12/17/15, 0.300, 0.303, 0.291, 0.301
12/16/15, 0.305, 0.309, 0.295, 0.298
12/15/15, 0.302, 0.303, 0.291, 0.297
12/14/15, 0.309, 0.311, 0.297, 0.301
12/11/15, 0.309, 0.320, 0.308, 0.314
12/10/15, 0.311, 0.314, 0.308, 0.310
12/09/15, 0.314, 0.315, 0.306, 0.308
12/08/15, 0.325, 0.326, 0.310, 0.317
12/07/15, 0.329, 0.334, 0.326, 0.327
12/04/15, 0.330, 0.337, 0.329, 0.332
12/03/15, 0.324, 0.325, 0.317, 0.319
12/02/15, 0.321, 0.328, 0.320, 0.325
12/01/15, 0.307, 0.308, 0.300, 0.303
11/30/15, 0.308, 0.311, 0.305, 0.308
11/27/15, 0.303, 0.313, 0.302, 0.306
11/26/15, 0.302, 0.303, 0.295, 0.300
11/25/15, 0.317, 0.321, 0.295, 0.305
11/24/15, 0.315, 0.326, 0.309, 0.318
11/20/15, 0.299, 0.320, 0.297, 0.315
11/19/15, 0.298, 0.300, 0.295, 0.298
11/18/15, 0.302, 0.303, 0.296, 0.298
11/17/15, 0.304, 0.306, 0.295, 0.297
11/16/15, 0.300, 0.306, 0.297, 0.302
11/13/15, 0.306, 0.311, 0.300, 0.306
11/12/15, 0.318, 0.319, 0.303, 0.311
11/11/15, 0.317, 0.327, 0.315, 0.320
11/10/15, 0.336, 0.336, 0.313, 0.315
11/09/15, 0.336, 0.338, 0.331, 0.334
11/06/15, 0.318, 0.323, 0.305, 0.321
11/05/15, 0.322, 0.325, 0.313, 0.316
11/04/15, 0.321, 0.324, 0.314, 0.315
11/03/15, 0.309, 0.315, 0.304, 0.311
11/02/15, 0.309, 0.315, 0.304, 0.311
10/30/15, 0.310, 0.315, 0.299, 0.300
10/29/15, 0.290, 0.312, 0.290, 0.296
10/28/15, 0.305, 0.305, 0.290, 0.293
10/27/15, 0.319, 0.319, 0.301, 0.304
10/26/15, 0.318, 0.321, 0.312, 0.315
10/23/15, 0.312, 0.312, 0.303, 0.304
10/22/15, 0.318, 0.320, 0.306, 0.311
10/21/15, 0.324, 0.326, 0.315, 0.319
10/20/15, 0.331, 0.331, 0.312, 0.315
10/19/15, 0.328, 0.332, 0.324, 0.325
10/16/15, 0.323, 0.331, 0.317, 0.321
10/15/15, 0.306, 0.325, 0.305, 0.319
10/14/15, 0.322, 0.327, 0.306, 0.310
10/13/15, 0.324, 0.326, 0.317, 0.321
10/09/15, 0.331, 0.333, 0.317, 0.326
10/08/15, 0.334, 0.337, 0.322, 0.326
10/07/15, 0.329, 0.342, 0.329, 0.331
10/06/15, 0.331, 0.334, 0.323, 0.328
10/05/15, 0.319, 0.320, 0.313, 0.316
10/02/15, 0.331, 0.338, 0.319, 0.320
10/01/15, 0.352, 0.353, 0.324, 0.327
09/30/15, 0.341, 0.355, 0.338, 0.351
09/29/15, 0.340, 0.340, 0.330, 0.337
09/28/15, 0.330, 0.351, 0.328, 0.350
09/25/15, 0.336, 0.341, 0.321, 0.325
09/24/15, 0.328, 0.333, 0.325, 0.330
09/18/15, 0.355, 0.356, 0.319, 0.334
09/17/15, 0.373, 0.374, 0.359, 0.363
09/16/15, 0.384, 0.393, 0.366, 0.368
09/15/15, 0.358, 0.383, 0.358, 0.376
09/14/15, 0.342, 0.366, 0.341, 0.362
09/11/15, 0.364, 0.366, 0.347, 0.349
09/10/15, 0.362, 0.365, 0.347, 0.355
09/09/15, 0.369, 0.373, 0.356, 0.364
09/08/15, 0.375, 0.383, 0.355, 0.359
09/07/15, 0.370, 0.373, 0.365, 0.371
09/04/15, 0.393, 0.396, 0.364, 0.369
09/03/15, 0.399, 0.410, 0.396, 0.397
09/02/15, 0.393, 0.405, 0.392, 0.396
09/01/15, 0.400, 0.402, 0.359, 0.363
08/31/15, 0.385, 0.386, 0.377, 0.381
08/28/15, 0.390, 0.392, 0.381, 0.382
08/27/15, 0.379, 0.395, 0.379, 0.391
08/26/15, 0.374, 0.383, 0.370, 0.375
08/25/15, 0.362, 0.385, 0.358, 0.374
08/24/15, 0.358, 0.361, 0.349, 0.354
08/21/15, 0.357, 0.366, 0.355, 0.359
08/20/15, 0.373, 0.373, 0.357, 0.358
08/19/15, 0.378, 0.385, 0.372, 0.374
08/18/15, 0.389, 0.395, 0.373, 0.376
08/17/15, 0.389, 0.400, 0.385, 0.395
08/14/15, 0.379, 0.385, 0.377, 0.379
08/13/15, 0.378, 0.390, 0.373, 0.379
08/12/15, 0.388, 0.389, 0.358, 0.362
08/11/15, 0.418, 0.420, 0.394, 0.399
08/10/15, 0.407, 0.412, 0.403, 0.406
08/07/15, 0.422, 0.433, 0.417, 0.418
08/06/15, 0.407, 0.430, 0.403, 0.423
08/05/15, 0.403, 0.410, 0.396, 0.399
08/04/15, 0.413, 0.414, 0.388, 0.392
08/03/15, 0.408, 0.422, 0.405, 0.415
07/31/15, 0.416, 0.419, 0.408, 0.410
07/30/15, 0.412, 0.427, 0.411, 0.417
07/29/15, 0.409, 0.417, 0.401, 0.406
07/28/15, 0.403, 0.413, 0.400, 0.407
07/27/15, 0.407, 0.420, 0.407, 0.413
07/24/15, 0.414, 0.418, 0.407, 0.411
07/23/15, 0.422, 0.423, 0.410, 0.415
07/22/15, 0.427, 0.435, 0.411, 0.417
07/21/15, 0.430, 0.433, 0.417, 0.421
07/17/15, 0.440, 0.441, 0.423, 0.426
07/16/15, 0.450, 0.453, 0.436, 0.447
07/15/15, 0.458, 0.465, 0.453, 0.455
07/14/15, 0.458, 0.473, 0.453, 0.463
07/13/15, 0.451, 0.459, 0.442, 0.445
07/10/15, 0.461, 0.465, 0.433, 0.434
07/09/15, 0.421, 0.454, 0.417, 0.451
07/08/15, 0.439, 0.443, 0.405, 0.414
07/07/15, 0.468, 0.469, 0.450, 0.453
07/06/15, 0.463, 0.475, 0.458, 0.466
07/03/15, 0.496, 0.498, 0.480, 0.484
07/02/15, 0.507, 0.527, 0.504, 0.517
07/01/15, 0.471, 0.490, 0.464, 0.480
06/30/15, 0.454, 0.468, 0.449, 0.454
06/29/15, 0.447, 0.450, 0.438, 0.443
06/26/15, 0.474, 0.489, 0.468, 0.472
06/25/15, 0.448, 0.482, 0.447, 0.474
06/24/15, 0.472, 0.478, 0.459, 0.460
06/23/15, 0.449, 0.472, 0.444, 0.468
06/22/15, 0.422, 0.432, 0.417, 0.428
06/19/15, 0.438, 0.439, 0.414, 0.419
06/18/15, 0.462, 0.464, 0.434, 0.437
06/17/15, 0.498, 0.499, 0.479, 0.482
06/16/15, 0.509, 0.510, 0.496, 0.501
06/15/15, 0.506, 0.514, 0.501, 0.508
06/12/15, 0.511, 0.512, 0.493, 0.503
06/11/15, 0.527, 0.557, 0.527, 0.535
06/10/15, 0.494, 0.518, 0.484, 0.499
06/09/15, 0.497, 0.498, 0.448, 0.454
06/08/15, 0.494, 0.500, 0.487, 0.497
06/05/15, 0.481, 0.488, 0.473, 0.484
06/04/15, 0.495, 0.505, 0.493, 0.497
06/03/15, 0.467, 0.476, 0.461, 0.464
06/02/15, 0.419, 0.431, 0.409, 0.417
06/01/15, 0.397, 0.412, 0.395, 0.402
05/29/15, 0.403, 0.407, 0.389, 0.397
05/28/15, 0.389, 0.406, 0.386, 0.400
05/27/15, 0.410, 0.412, 0.385, 0.388
05/26/15, 0.430, 0.441, 0.417, 0.421
05/25/15, 0.417, 0.426, 0.415, 0.425
05/22/15, 0.410, 0.420, 0.404, 0.413
05/21/15, 0.398, 0.413, 0.394, 0.409
05/20/15, 0.389, 0.401, 0.387, 0.395
05/19/15, 0.389, 0.406, 0.374, 0.384
05/18/15, 0.386, 0.389, 0.373, 0.380
05/15/15, 0.425, 0.431, 0.391, 0.393
05/14/15, 0.470, 0.472, 0.442, 0.451
05/13/15, 0.446, 0.465, 0.442, 0.455
05/12/15, 0.419, 0.478, 0.418, 0.460
05/11/15, 0.402, 0.409, 0.392, 0.398
05/08/15, 0.421, 0.432, 0.411, 0.413
05/07/15, 0.423, 0.442, 0.418, 0.439
05/01/15, 0.344, 0.369, 0.342, 0.360
04/30/15, 0.335, 0.346, 0.323, 0.332
04/28/15, 0.303, 0.311, 0.296, 0.302
04/27/15, 0.289, 0.309, 0.287, 0.306
04/24/15, 0.309, 0.311, 0.288, 0.293
04/23/15, 0.312, 0.319, 0.311, 0.316
04/22/15, 0.313, 0.319, 0.301, 0.307
04/21/15, 0.313, 0.319, 0.300, 0.311
04/20/15, 0.309, 0.318, 0.303, 0.311
04/17/15, 0.323, 0.329, 0.301, 0.307
04/16/15, 0.323, 0.354, 0.314, 0.333
04/15/15, 0.323, 0.336, 0.320, 0.326
04/14/15, 0.344, 0.346, 0.320, 0.325
04/13/15, 0.341, 0.347, 0.329, 0.343
04/10/15, 0.368, 0.369, 0.334, 0.340
04/09/15, 0.368, 0.376, 0.345, 0.359
04/08/15, 0.363, 0.378, 0.358, 0.360
04/07/15, 0.355, 0.377, 0.350, 0.361
04/06/15, 0.347, 0.348, 0.329, 0.341
04/03/15, 0.347, 0.367, 0.345, 0.355
04/02/15, 0.373, 0.377, 0.339, 0.340
04/01/15, 0.405, 0.405, 0.372, 0.380
03/31/15, 0.375, 0.408, 0.374, 0.405
03/30/15, 0.386, 0.389, 0.368, 0.372
03/27/15, 0.351, 0.406, 0.347, 0.370
03/26/15, 0.328, 0.334, 0.324, 0.330
03/25/15, 0.307, 0.333, 0.302, 0.331
03/24/15, 0.316, 0.322, 0.306, 0.310
03/23/15, 0.313, 0.322, 0.302, 0.311
03/20/15, 0.332, 0.335, 0.319, 0.324
03/19/15, 0.339, 0.339, 0.313, 0.331
03/18/15, 0.419, 0.420, 0.363, 0.370
03/17/15, 0.409, 0.425, 0.408, 0.417
03/16/15, 0.421, 0.432, 0.417, 0.419
03/13/15, 0.372, 0.424, 0.372, 0.422
03/12/15, 0.410, 0.419, 0.372, 0.376
03/11/15, 0.454, 0.459, 0.418, 0.422
03/10/15, 0.431, 0.477, 0.429, 0.468
03/09/15, 0.411, 0.436, 0.410, 0.431
